age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Widowed,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Doctorate,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,Canada,<=50K
0,Private,0,Bachelors,3,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,0,Haiti,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Local-gov,0,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
0,Private,0,10th,1,Never-married,Transport-moving,Own-child,White,Male,0,0,0,United-States,<=50K
0,Self-emp-inc,0,Masters,3,Separated,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,>50K
0,Private,0,11th,1,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,>50K
0,Self-emp-inc,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
3,?,0,9th,1,Married-civ-spouse,?,Husband,Black,Male,0,0,0,United-States,<=50K
3,?,0,Some-college,2,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,1,11th,1,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
0,Private,0,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
2,Private,0,7th-8th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,1,United-States,<=50K
2,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,0,1st-4th,0,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,1,Dominican-Republic,<=50K
0,Private,0,11th,1,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,0,United-States,<=50K
1,?,0,Assoc-voc,2,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,>50K
2,Private,0,Some-college,2,Widowed,Tech-support,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Local-gov,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Federal-gov,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Local-gov,0,Some-college,2,Never-married,Protective-serv,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,Masters,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,Germany,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,Assoc-acdm,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
1,Local-gov,0,Prof-school,3,Divorced,Prof-specialty,Unmarried,Black,Female,0,1,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,0,9th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Self-emp-inc,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,3,United-States,>50K
2,Private,0,HS-grad,2,Divorced,Craft-repair,Unmarried,Black,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,Canada,<=50K
0,Private,0,HS-grad,2,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,1,?,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,State-gov,0,Bachelors,3,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
0,?,0,HS-grad,2,Never-married,?,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,Private,0,11th,1,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,1,United-States,<=50K
2,Local-gov,0,11th,1,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,1,United-States,>50K
1,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,1,India,<=50K
1,Private,0,Assoc-voc,2,Never-married,Exec-managerial,Unmarried,White,Female,0,0,1,Columbia,<=50K
1,Private,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,?,0,HS-grad,2,Divorced,?,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Self-emp-not-inc,0,9th,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,3,United-States,<=50K
1,Local-gov,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,0,Doctorate,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,Assoc-acdm,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1,1,United-States,>50K
1,Private,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Prof-school,3,Divorced,Prof-specialty,Not-in-family,White,Male,3,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Widowed,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Federal-gov,0,HS-grad,2,Widowed,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,?,0,HS-grad,2,Never-married,?,Own-child,Black,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,1,United-States,>50K
0,Private,0,Assoc-voc,2,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,1,Bachelors,3,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Prof-school,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
3,?,0,HS-grad,2,Widowed,?,Not-in-family,Black,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,11th,1,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,1,Mexico,<=50K
1,Self-emp-not-inc,0,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
1,State-gov,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Transport-moving,Own-child,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Preschool,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,Mexico,<=50K
0,Private,0,HS-grad,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
1,Private,1,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,0,9th,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,1,United-States,<=50K
1,State-gov,0,Doctorate,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,Assoc-voc,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,0,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1,1,United-States,>50K
1,Private,0,12th,1,Divorced,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,?,0,HS-grad,2,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States,>50K
2,Private,0,7th-8th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,1,China,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,<=50K
3,Private,0,7th-8th,0,Widowed,Protective-serv,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,0,9th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,France,>50K
3,Self-emp-not-inc,0,11th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Priv-house-serv,Own-child,White,Female,0,0,1,United-States,<=50K
3,Private,0,Some-college,2,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,2,United-States,<=50K
0,Private,1,10th,1,Never-married,Sales,Other-relative,White,Male,0,0,0,Guatemala,<=50K
1,Private,0,HS-grad,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,10th,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,>50K
2,Federal-gov,0,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Assoc-acdm,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
2,?,0,Some-college,2,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,Masters,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,1,Puerto-Rico,<=50K
1,Private,1,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Self-emp-not-inc,1,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,Ecuador,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Separated,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,10th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,7th-8th,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,Mexico,<=50K
0,Private,0,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,10th,1,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Bachelors,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Local-gov,0,Bachelors,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
2,Local-gov,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,State-gov,0,HS-grad,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,Iran,>50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
2,?,0,7th-8th,0,Never-married,?,Other-relative,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,?,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,10th,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Assoc-voc,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,0,12th,1,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Private,0,11th,1,Never-married,Other-service,Not-in-family,Black,Female,0,0,1,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Sales,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,Mexico,<=50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
